2019-06-26_15:36:53data_dir: data/
batch_size: 120
win_size: 5
hidden_num: 100
word_dim: 300
num_epochs: 3
grad_clip: 10.00/3354 (epoch 0), train_loss = 9.870, time/batch = 0.194
3122/3354 (epoch 0), train_loss = 4.366, time/batch = 0.117
3123/3354 (epoch 0), train_loss = 4.100, time/batch = 0.119
3124/3354 (epoch 0), train_loss = 3.245, time/batch = 0.118
3125/3354 (epoch 0), train_loss = 3.842, time/batch = 0.116
3126/3354 (epoch 0), train_loss = 4.297, time/batch = 0.117
3127/3354 (epoch 0), train_loss = 4.928, time/batch = 0.118
3128/3354 (epoch 0), train_loss = 4.500, time/batch = 0.117
3129/3354 (epoch 0), train_loss = 4.300, time/batch = 0.119
3130/3354 (epoch 0), train_loss = 4.392, time/batch = 0.118
3131/3354 (epoch 0), train_loss = 4.194, time/batch = 0.121
3132/3354 (epoch 0), train_loss = 4.027, time/batch = 0.116
3133/3354 (epoch 0), train_loss = 4.472, time/batch = 0.118
3134/3354 (epoch 0), train_loss = 4.471, time/batch = 0.121
3135/3354 (epoch 0), train_loss = 4.185, time/batch = 0.117
3136/3354 (epoch 0), train_loss = 3.613, time/batch = 0.117
3137/3354 (epoch 0), train_loss = 4.268, time/batch = 0.116
3138/3354 (epoch 0), train_loss = 4.601, time/batch = 0.117
3139/3354 (epoch 0), train_loss = 3.512, time/batch = 0.118
3140/3354 (epoch 0), train_loss = 3.348, time/batch = 0.118
3141/3354 (epoch 0), train_loss = 4.168, time/batch = 0.116
3142/3354 (epoch 0), train_loss = 4.295, time/batch = 0.117
3143/3354 (epoch 0), train_loss = 4.762, time/batch = 0.116
3144/3354 (epoch 0), train_loss = 3.749, time/batch = 0.119
3145/3354 (epoch 0), train_loss = 3.928, time/batch = 0.118
3146/3354 (epoch 0), train_loss = 3.816, time/batch = 0.117
3147/3354 (epoch 0), train_loss = 3.571, time/batch = 0.116
3148/3354 (epoch 0), train_loss = 4.250, time/batch = 0.118
3149/3354 (epoch 0), train_loss = 3.661, time/batch = 0.117
3150/3354 (epoch 0), train_loss = 4.618, time/batch = 0.120
3151/3354 (epoch 0), train_loss = 4.360, time/batch = 0.114
3152/3354 (epoch 0), train_loss = 3.994, time/batch = 0.119
3153/3354 (epoch 0), train_loss = 4.002, time/batch = 0.118
3154/3354 (epoch 0), train_loss = 4.183, time/batch = 0.118
3155/3354 (epoch 0), train_loss = 4.316, time/batch = 0.116
3156/3354 (epoch 0), train_loss = 4.357, time/batch = 0.118
3157/3354 (epoch 0), train_loss = 3.671, time/batch = 0.119
3158/3354 (epoch 0), train_loss = 3.051, time/batch = 0.117
3159/3354 (epoch 0), train_loss = 3.436, time/batch = 0.116
3160/3354 (epoch 0), train_loss = 4.011, time/batch = 0.116
3161/3354 (epoch 0), train_loss = 3.750, time/batch = 0.118
3162/3354 (epoch 0), train_loss = 3.938, time/batch = 0.118
3163/3354 (epoch 0), train_loss = 3.727, time/batch = 0.116
3164/3354 (epoch 0), train_loss = 5.225, time/batch = 0.118
3165/3354 (epoch 0), train_loss = 4.919, time/batch = 0.117
3166/3354 (epoch 0), train_loss = 5.122, time/batch = 0.117
3167/3354 (epoch 0), train_loss = 5.538, time/batch = 0.117
3168/3354 (epoch 0), train_loss = 5.233, time/batch = 0.114
3169/3354 (epoch 0), train_loss = 4.836, time/batch = 0.117
3170/3354 (epoch 0), train_loss = 5.218, time/batch = 0.117
3171/3354 (epoch 0), train_loss = 4.353, time/batch = 0.116
3172/3354 (epoch 0), train_loss = 4.270, time/batch = 0.117
3173/3354 (epoch 0), train_loss = 4.092, time/batch = 0.118
3174/3354 (epoch 0), train_loss = 3.753, time/batch = 0.117
3175/3354 (epoch 0), train_loss = 4.282, time/batch = 0.117
3176/3354 (epoch 0), train_loss = 4.760, time/batch = 0.115
3177/3354 (epoch 0), train_loss = 3.832, time/batch = 0.115
3178/3354 (epoch 0), train_loss = 4.568, time/batch = 0.119
3179/3354 (epoch 0), train_loss = 4.909, time/batch = 0.117
3180/3354 (epoch 0), train_loss = 5.294, time/batch = 0.117
3181/3354 (epoch 0), train_loss = 5.157, time/batch = 0.116
3182/3354 (epoch 0), train_loss = 4.446, time/batch = 0.118
3183/3354 (epoch 0), train_loss = 4.703, time/batch = 0.117
3184/3354 (epoch 0), train_loss = 4.946, time/batch = 0.117
3185/3354 (epoch 0), train_loss = 5.026, time/batch = 0.117
3186/3354 (epoch 0), train_loss = 3.816, time/batch = 0.118
3187/3354 (epoch 0), train_loss = 4.119, time/batch = 0.116
3188/3354 (epoch 0), train_loss = 4.678, time/batch = 0.118
3189/3354 (epoch 0), train_loss = 4.050, time/batch = 0.115
3190/3354 (epoch 0), train_loss = 3.745, time/batch = 0.117
3191/3354 (epoch 0), train_loss = 4.428, time/batch = 0.117
3192/3354 (epoch 0), train_loss = 4.333, time/batch = 0.117
3193/3354 (epoch 0), train_loss = 3.471, time/batch = 0.116
3194/3354 (epoch 0), train_loss = 4.046, time/batch = 0.116
3195/3354 (epoch 0), train_loss = 4.507, time/batch = 0.117
3196/3354 (epoch 0), train_loss = 3.624, time/batch = 0.118
3197/3354 (epoch 0), train_loss = 4.613, time/batch = 0.117
3198/3354 (epoch 0), train_loss = 3.739, time/batch = 0.119
3199/3354 (epoch 0), train_loss = 3.661, time/batch = 0.116
3200/3354 (epoch 0), train_loss = 3.734, time/batch = 0.120
3201/3354 (epoch 0), train_loss = 4.483, time/batch = 0.118
3202/3354 (epoch 0), train_loss = 4.557, time/batch = 0.116
3203/3354 (epoch 0), train_loss = 4.440, time/batch = 0.113
3204/3354 (epoch 0), train_loss = 4.207, time/batch = 0.118
3205/3354 (epoch 0), train_loss = 3.865, time/batch = 0.117
3206/3354 (epoch 0), train_loss = 4.686, time/batch = 0.117
3207/3354 (epoch 0), train_loss = 4.626, time/batch = 0.118
3208/3354 (epoch 0), train_loss = 5.035, time/batch = 0.120
3209/3354 (epoch 0), train_loss = 4.730, time/batch = 0.116
3210/3354 (epoch 0), train_loss = 4.475, time/batch = 0.118
3211/3354 (epoch 0), train_loss = 4.103, time/batch = 0.116
3212/3354 (epoch 0), train_loss = 4.398, time/batch = 0.119
3213/3354 (epoch 0), train_loss = 4.529, time/batch = 0.117
3214/3354 (epoch 0), train_loss = 4.410, time/batch = 0.118
3215/3354 (epoch 0), train_loss = 4.262, time/batch = 0.116
3216/3354 (epoch 0), train_loss = 4.617, time/batch = 0.116
3217/3354 (epoch 0), train_loss = 4.363, time/batch = 0.119
3218/3354 (epoch 0), train_loss = 5.306, time/batch = 0.118
3219/3354 (epoch 0), train_loss = 4.732, time/batch = 0.116
3220/3354 (epoch 0), train_loss = 4.612, time/batch = 0.117
3221/3354 (epoch 0), train_loss = 4.478, time/batch = 0.118
3222/3354 (epoch 0), train_loss = 3.421, time/batch = 0.117
3223/3354 (epoch 0), train_loss = 5.065, time/batch = 0.116
3224/3354 (epoch 0), train_loss = 4.408, time/batch = 0.117
3225/3354 (epoch 0), train_loss = 4.520, time/batch = 0.117
3226/3354 (epoch 0), train_loss = 4.586, time/batch = 0.117
3227/3354 (epoch 0), train_loss = 3.514, time/batch = 0.117
3228/3354 (epoch 0), train_loss = 3.661, time/batch = 0.118
3229/3354 (epoch 0), train_loss = 3.886, time/batch = 0.116
3230/3354 (epoch 0), train_loss = 3.974, time/batch = 0.120
3231/3354 (epoch 0), train_loss = 4.181, time/batch = 0.116
3232/3354 (epoch 0), train_loss = 3.783, time/batch = 0.118
3233/3354 (epoch 0), train_loss = 3.968, time/batch = 0.116
3234/3354 (epoch 0), train_loss = 3.459, time/batch = 0.120
3235/3354 (epoch 0), train_loss = 3.424, time/batch = 0.116
3236/3354 (epoch 0), train_loss = 3.415, time/batch = 0.118
3237/3354 (epoch 0), train_loss = 3.614, time/batch = 0.116
3238/3354 (epoch 0), train_loss = 4.001, time/batch = 0.119
3239/3354 (epoch 0), train_loss = 3.772, time/batch = 0.116
3240/3354 (epoch 0), train_loss = 3.253, time/batch = 0.115
3241/3354 (epoch 0), train_loss = 4.065, time/batch = 0.116
3242/3354 (epoch 0), train_loss = 3.847, time/batch = 0.117
3243/3354 (epoch 0), train_loss = 4.502, time/batch = 0.117
3244/3354 (epoch 0), train_loss = 3.662, time/batch = 0.118
3245/3354 (epoch 0), train_loss = 4.090, time/batch = 0.115
3246/3354 (epoch 0), train_loss = 3.904, time/batch = 0.118
3247/3354 (epoch 0), train_loss = 3.790, time/batch = 0.118
3248/3354 (epoch 0), train_loss = 3.609, time/batch = 0.117
3249/3354 (epoch 0), train_loss = 4.541, time/batch = 0.117
3250/3354 (epoch 0), train_loss = 3.947, time/batch = 0.115
3251/3354 (epoch 0), train_loss = 3.526, time/batch = 0.120
3252/3354 (epoch 0), train_loss = 3.684, time/batch = 0.116
3253/3354 (epoch 0), train_loss = 3.390, time/batch = 0.115
3254/3354 (epoch 0), train_loss = 3.439, time/batch = 0.117
3255/3354 (epoch 0), train_loss = 4.027, time/batch = 0.117
3256/3354 (epoch 0), train_loss = 4.828, time/batch = 0.116
3257/3354 (epoch 0), train_loss = 4.692, time/batch = 0.117
3258/3354 (epoch 0), train_loss = 4.703, time/batch = 0.118
3259/3354 (epoch 0), train_loss = 4.768, time/batch = 0.116
3260/3354 (epoch 0), train_loss = 3.524, time/batch = 0.118
3261/3354 (epoch 0), train_loss = 4.361, time/batch = 0.121
3262/3354 (epoch 0), train_loss = 3.920, time/batch = 0.117
3263/3354 (epoch 0), train_loss = 4.682, time/batch = 0.116
3264/3354 (epoch 0), train_loss = 4.314, time/batch = 0.118
3265/3354 (epoch 0), train_loss = 4.671, time/batch = 0.115
3266/3354 (epoch 0), train_loss = 4.214, time/batch = 0.118
3267/3354 (epoch 0), train_loss = 4.399, time/batch = 0.117
3268/3354 (epoch 0), train_loss = 4.678, time/batch = 0.117
3269/3354 (epoch 0), train_loss = 3.817, time/batch = 0.116
3270/3354 (epoch 0), train_loss = 3.599, time/batch = 0.115
3271/3354 (epoch 0), train_loss = 3.195, time/batch = 0.116
3272/3354 (epoch 0), train_loss = 4.219, time/batch = 0.116
3273/3354 (epoch 0), train_loss = 4.118, time/batch = 0.117
3274/3354 (epoch 0), train_loss = 3.820, time/batch = 0.116
3275/3354 (epoch 0), train_loss = 3.382, time/batch = 0.116
3276/3354 (epoch 0), train_loss = 3.693, time/batch = 0.118
3277/3354 (epoch 0), train_loss = 4.244, time/batch = 0.118
3278/3354 (epoch 0), train_loss = 3.487, time/batch = 0.118
3279/3354 (epoch 0), train_loss = 3.800, time/batch = 0.117
3280/3354 (epoch 0), train_loss = 4.225, time/batch = 0.116
3281/3354 (epoch 0), train_loss = 3.612, time/batch = 0.120
3282/3354 (epoch 0), train_loss = 2.655, time/batch = 0.117
3283/3354 (epoch 0), train_loss = 4.296, time/batch = 0.116
3284/3354 (epoch 0), train_loss = 4.094, time/batch = 0.118
3285/3354 (epoch 0), train_loss = 3.697, time/batch = 0.121
3286/3354 (epoch 0), train_loss = 4.021, time/batch = 0.121
3287/3354 (epoch 0), train_loss = 4.149, time/batch = 0.116
3288/3354 (epoch 0), train_loss = 4.447, time/batch = 0.118
3289/3354 (epoch 0), train_loss = 4.640, time/batch = 0.117
3290/3354 (epoch 0), train_loss = 4.327, time/batch = 0.118
3291/3354 (epoch 0), train_loss = 4.114, time/batch = 0.117
3292/3354 (epoch 0), train_loss = 4.180, time/batch = 0.117
3293/3354 (epoch 0), train_loss = 3.999, time/batch = 0.116
3294/3354 (epoch 0), train_loss = 3.642, time/batch = 0.121
3295/3354 (epoch 0), train_loss = 3.303, time/batch = 0.116
3296/3354 (epoch 0), train_loss = 3.657, time/batch = 0.115
3297/3354 (epoch 0), train_loss = 4.500, time/batch = 0.117
3298/3354 (epoch 0), train_loss = 3.926, time/batch = 0.118
3299/3354 (epoch 0), train_loss = 3.682, time/batch = 0.117
3300/3354 (epoch 0), train_loss = 4.495, time/batch = 0.115
3301/3354 (epoch 0), train_loss = 3.962, time/batch = 0.117
3302/3354 (epoch 0), train_loss = 4.164, time/batch = 0.117
3303/3354 (epoch 0), train_loss = 4.024, time/batch = 0.116
3304/3354 (epoch 0), train_loss = 4.425, time/batch = 0.117
3305/3354 (epoch 0), train_loss = 5.291, time/batch = 0.117
3306/3354 (epoch 0), train_loss = 4.617, time/batch = 0.118
3307/3354 (epoch 0), train_loss = 3.661, time/batch = 0.119
3308/3354 (epoch 0), train_loss = 4.901, time/batch = 0.116
3309/3354 (epoch 0), train_loss = 4.680, time/batch = 0.116
3310/3354 (epoch 0), train_loss = 4.638, time/batch = 0.118
3311/3354 (epoch 0), train_loss = 3.984, time/batch = 0.119
3312/3354 (epoch 0), train_loss = 4.234, time/batch = 0.117
3313/3354 (epoch 0), train_loss = 3.670, time/batch = 0.117
3314/3354 (epoch 0), train_loss = 4.548, time/batch = 0.117
3315/3354 (epoch 0), train_loss = 3.157, time/batch = 0.118
3316/3354 (epoch 0), train_loss = 4.308, time/batch = 0.118
3317/3354 (epoch 0), train_loss = 4.170, time/batch = 0.117
3318/3354 (epoch 0), train_loss = 3.979, time/batch = 0.118
3319/3354 (epoch 0), train_loss = 4.428, time/batch = 0.116
3320/3354 (epoch 0), train_loss = 4.868, time/batch = 0.117
3321/3354 (epoch 0), train_loss = 3.829, time/batch = 0.117
3322/3354 (epoch 0), train_loss = 4.539, time/batch = 0.118
3323/3354 (epoch 0), train_loss = 4.770, time/batch = 0.118
3324/3354 (epoch 0), train_loss = 5.172, time/batch = 0.118
3325/3354 (epoch 0), train_loss = 4.273, time/batch = 0.117
3326/3354 (epoch 0), train_loss = 3.284, time/batch = 0.116
3327/3354 (epoch 0), train_loss = 3.304, time/batch = 0.117
3328/3354 (epoch 0), train_loss = 4.087, time/batch = 0.117
3329/3354 (epoch 0), train_loss = 3.621, time/batch = 0.117
3330/3354 (epoch 0), train_loss = 3.350, time/batch = 0.115
3331/3354 (epoch 0), train_loss = 3.096, time/batch = 0.118
3332/3354 (epoch 0), train_loss = 3.871, time/batch = 0.118
3333/3354 (epoch 0), train_loss = 3.571, time/batch = 0.116
3334/3354 (epoch 0), train_loss = 3.760, time/batch = 0.117
3335/3354 (epoch 0), train_loss = 3.994, time/batch = 0.117
3336/3354 (epoch 0), train_loss = 3.563, time/batch = 0.117
3337/3354 (epoch 0), train_loss = 3.472, time/batch = 0.116
3338/3354 (epoch 0), train_loss = 3.585, time/batch = 0.119
3339/3354 (epoch 0), train_loss = 3.283, time/batch = 0.124
3340/3354 (epoch 0), train_loss = 3.453, time/batch = 0.119
3341/3354 (epoch 0), train_loss = 3.726, time/batch = 0.121
3342/3354 (epoch 0), train_loss = 4.020, time/batch = 0.119
3343/3354 (epoch 0), train_loss = 4.261, time/batch = 0.117
3344/3354 (epoch 0), train_loss = 4.453, time/batch = 0.118
3345/3354 (epoch 0), train_loss = 3.838, time/batch = 0.119
3346/3354 (epoch 0), train_loss = 3.873, time/batch = 0.116
3347/3354 (epoch 0), train_loss = 4.357, time/batch = 0.117
3348/3354 (epoch 0), train_loss = 4.302, time/batch = 0.117
3349/3354 (epoch 0), train_loss = 3.958, time/batch = 0.116
3350/3354 (epoch 0), train_loss = 3.904, time/batch = 0.118
3351/3354 (epoch 0), train_loss = 4.980, time/batch = 0.117
3352/3354 (epoch 0), train_loss = 4.603, time/batch = 0.118
3353/3354 (epoch 0), train_loss = 4.163, time/batch = 0.117
0/3354 (epoch 1), train_loss = 5.856, time/batch = 0.108
1/3354 (epoch 1), train_loss = 5.386, time/batch = 0.116
2/3354 (epoch 1), train_loss = 5.299, time/batch = 0.117
3/3354 (epoch 1), train_loss = 5.898, time/batch = 0.117
4/3354 (epoch 1), train_loss = 5.118, time/batch = 0.117
5/3354 (epoch 1), train_loss = 5.325, time/batch = 0.114
6/3354 (epoch 1), train_loss = 5.139, time/batch = 0.116
7/3354 (epoch 1), train_loss = 5.810, time/batch = 0.115
8/3354 (epoch 1), train_loss = 4.805, time/batch = 0.118
9/3354 (epoch 1), train_loss = 5.274, time/batch = 0.117
10/3354 (epoch 1), train_loss = 6.035, time/batch = 0.117
11/3354 (epoch 1), train_loss = 5.555, time/batch = 0.118
12/3354 (epoch 1), train_loss = 5.538, time/batch = 0.117
13/3354 (epoch 1), train_loss = 5.249, time/batch = 0.115
14/3354 (epoch 1), train_loss = 5.872, time/batch = 0.117
15/3354 (epoch 1), train_loss = 6.018, time/batch = 0.117
16/3354 (epoch 1), train_loss = 5.874, time/batch = 0.118
17/3354 (epoch 1), train_loss = 5.653, time/batch = 0.117
18/3354 (epoch 1), train_loss = 5.470, time/batch = 0.116
19/3354 (epoch 1), train_loss = 5.579, time/batch = 0.117
20/3354 (epoch 1), train_loss = 4.877, time/batch = 0.118
21/3354 (epoch 1), train_loss = 5.328, time/batch = 0.121
22/3354 (epoch 1), train_loss = 4.949, time/batch = 0.126
23/3354 (epoch 1), train_loss = 5.692, time/batch = 0.117
24/3354 (epoch 1), train_loss = 5.309, time/batch = 0.117
25/3354 (epoch 1), train_loss = 5.084, time/batch = 0.122
26/3354 (epoch 1), train_loss = 5.083, time/batch = 0.116
27/3354 (epoch 1), train_loss = 5.627, time/batch = 0.117
28/3354 (epoch 1), train_loss = 5.007, time/batch = 0.119
29/3354 (epoch 1), train_loss = 5.807, time/batch = 0.118
30/3354 (epoch 1), train_loss = 5.279, time/batch = 0.118
31/3354 (epoch 1), train_loss = 5.127, time/batch = 0.117
32/3354 (epoch 1), train_loss = 4.822, time/batch = 0.124
33/3354 (epoch 1), train_loss = 5.689, time/batch = 0.118
34/3354 (epoch 1), train_loss = 5.351, time/batch = 0.117
35/3354 (epoch 1), train_loss = 5.385, time/batch = 0.117
36/3354 (epoch 1), train_loss = 5.569, time/batch = 0.117
37/3354 (epoch 1), train_loss = 5.575, time/batch = 0.115
38/3354 (epoch 1), train_loss = 4.574, time/batch = 0.117
39/3354 (epoch 1), train_loss = 5.922, time/batch = 0.116
40/3354 (epoch 1), train_loss = 4.969, time/batch = 0.116
41/3354 (epoch 1), train_loss = 5.619, time/batch = 0.117
42/3354 (epoch 1), train_loss = 4.893, time/batch = 0.118
43/3354 (epoch 1), train_loss = 5.895, time/batch = 0.115
44/3354 (epoch 1), train_loss = 5.257, time/batch = 0.118
45/3354 (epoch 1), train_loss = 4.859, time/batch = 0.116
46/3354 (epoch 1), train_loss = 5.089, time/batch = 0.117
47/3354 (epoch 1), train_loss = 4.779, time/batch = 0.118
48/3354 (epoch 1), train_loss = 5.241, time/batch = 0.118
49/3354 (epoch 1), train_loss = 5.591, time/batch = 0.118
50/3354 (epoch 1), train_loss = 5.141, time/batch = 0.116
51/3354 (epoch 1), train_loss = 5.397, time/batch = 0.116
52/3354 (epoch 1), train_loss = 4.896, time/batch = 0.117
53/3354 (epoch 1), train_loss = 5.105, time/batch = 0.118
54/3354 (epoch 1), train_loss = 4.857, time/batch = 0.117
55/3354 (epoch 1), train_loss = 6.691, time/batch = 0.118
56/3354 (epoch 1), train_loss = 5.208, time/batch = 0.117
57/3354 (epoch 1), train_loss = 5.651, time/batch = 0.117
58/3354 (epoch 1), train_loss = 5.163, time/batch = 0.116
59/3354 (epoch 1), train_loss = 4.954, time/batch = 0.119
60/3354 (epoch 1), train_loss = 5.076, time/batch = 0.118
61/3354 (epoch 1), train_loss = 4.457, time/batch = 0.118
62/3354 (epoch 1), train_loss = 5.340, time/batch = 0.116
63/3354 (epoch 1), train_loss = 5.297, time/batch = 0.117
64/3354 (epoch 1), train_loss = 5.198, time/batch = 0.119
65/3354 (epoch 1), train_loss = 4.999, time/batch = 0.120
66/3354 (epoch 1), train_loss = 5.194, time/batch = 0.121
67/3354 (epoch 1), train_loss = 5.310, time/batch = 0.117
68/3354 (epoch 1), train_loss = 5.648, time/batch = 0.119
69/3354 (epoch 1), train_loss = 5.172, time/batch = 0.126
70/3354 (epoch 1), train_loss = 5.317, time/batch = 0.119
71/3354 (epoch 1), train_loss = 5.048, time/batch = 0.117
72/3354 (epoch 1), train_loss = 5.364, time/batch = 0.122
73/3354 (epoch 1), train_loss = 5.318, time/batch = 0.129
74/3354 (epoch 1), train_loss = 5.779, time/batch = 0.122
75/3354 (epoch 1), train_loss = 5.493, time/batch = 0.130
76/3354 (epoch 1), train_loss = 5.864, time/batch = 0.136
77/3354 (epoch 1), train_loss = 5.285, time/batch = 0.137
78/3354 (epoch 1), train_loss = 5.361, time/batch = 0.135
79/3354 (epoch 1), train_loss = 5.102, time/batch = 0.131
80/3354 (epoch 1), train_loss = 5.195, time/batch = 0.129
81/3354 (epoch 1), train_loss = 4.860, time/batch = 0.130
82/3354 (epoch 1), train_loss = 5.519, time/batch = 0.132
83/3354 (epoch 1), train_loss = 5.218, time/batch = 0.129
84/3354 (epoch 1), train_loss = 5.061, time/batch = 0.127
85/3354 (epoch 1), train_loss = 5.346, time/batch = 0.125
86/3354 (epoch 1), train_loss = 5.444, time/batch = 0.129
87/3354 (epoch 1), train_loss = 5.329, time/batch = 0.125
88/3354 (epoch 1), train_loss = 5.075, time/batch = 0.126
89/3354 (epoch 1), train_loss = 5.373, time/batch = 0.121
90/3354 (epoch 1), train_loss = 5.281, time/batch = 0.122
91/3354 (epoch 1), train_loss = 5.638, time/batch = 0.118
92/3354 (epoch 1), train_loss = 5.156, time/batch = 0.124
93/3354 (epoch 1), train_loss = 5.298, time/batch = 0.124
94/3354 (epoch 1), train_loss = 5.277, time/batch = 0.125
95/3354 (epoch 1), train_loss = 4.396, time/batch = 0.121
96/3354 (epoch 1), train_loss = 5.091, time/batch = 0.123
97/3354 (epoch 1), train_loss = 5.248, time/batch = 0.125
98/3354 (epoch 1), train_loss = 5.170, time/batch = 0.122
99/3354 (epoch 1), train_loss = 5.259, time/batch = 0.121
100/3354 (epoch 1), train_loss = 5.092, time/batch = 0.121
